Timestamp (ISO),timestamp,voltage (V),current (mA),power (mW), brand, rated_voltage,ers
2025-08-10T20:21:43.977390,1754871704, 12.04, 655.70, 7908.00, KONPWAY, 12.00,100
2025-08-10T20:21:53.974961,1754871714, 12.04, 655.30, 7900.00, KONPWAY, 12.00,100
2025-08-10T20:22:03.964771,1754871724, 12.04, 656.00, 7898.00, KONPWAY, 12.00,100
2025-08-10T20:22:13.975760,1754871734, 12.04, 655.80, 7898.00, KONPWAY, 12.00,100
2025-08-10T20:22:23.964076,1754871744, 12.05, 656.20, 7916.00, KONPWAY, 12.00,100
2025-08-10T20:22:33.972539,1754871754, 12.04, 656.60, 7900.00, KONPWAY, 12.00,100
2025-08-10T20:22:43.968527,1754871764, 12.02, 658.10, 7908.00, KONPWAY, 12.00,100
2025-08-10T20:22:53.970905,1754871774, 12.02, 658.50, 7910.00, KONPWAY, 12.00,100
2025-08-10T20:23:03.964717,1754871784, 12.02, 656.90, 7898.00, KONPWAY, 12.00,100
2025-08-10T20:23:13.971140,1754871794, 12.02, 656.60, 7894.00, KONPWAY, 12.00,100
2025-08-10T20:23:23.974002,1754871804, 12.02, 655.70, 7884.00, KONPWAY, 12.00,100
2025-08-10T20:23:33.977130,1754871814, 12.01, 656.00, 7874.00, KONPWAY, 12.00,100
2025-08-10T20:23:43.967509,1754871824, 12.02, 655.90, 7884.00, KONPWAY, 12.00,100
2025-08-10T20:23:53.971061,1754871834, 12.02, 655.60, 7880.00, KONPWAY, 12.00,100
2025-08-10T20:24:03.975623,1754871844, 12.02, 655.30, 7874.00, KONPWAY, 12.00,100
2025-08-10T20:24:13.967980,1754871854, 12.02, 655.10, 7874.00, KONPWAY, 12.00,100
2025-08-10T20:24:23.975223,1754871864, 12.02, 655.10, 7880.00, KONPWAY, 12.00,100
2025-08-10T20:24:33.961853,1754871874, 12.02, 654.60, 7868.00, KONPWAY, 12.00,100
2025-08-10T20:24:43.973224,1754871884, 12.02, 655.30, 7868.00, KONPWAY, 12.00,100
2025-08-10T20:24:53.967193,1754871894, 12.02, 655.40, 7884.00, KONPWAY, 12.00,100
2025-08-10T20:25:03.976311,1754871904, 12.02, 655.00, 7878.00, KONPWAY, 12.00,100
2025-08-10T20:25:13.976385,1754871914, 12.02, 654.20, 7868.00, KONPWAY, 12.00,100
2025-08-10T20:25:23.964721,1754871924, 12.02, 654.30, 7858.00, KONPWAY, 12.00,100
2025-08-10T20:25:33.974642,1754871934, 12.02, 653.80, 7872.00, KONPWAY, 12.00,100
2025-08-10T20:25:43.971844,1754871944, 12.02, 654.10, 7862.00, KONPWAY, 12.00,100
2025-08-10T20:25:53.968582,1754871954, 12.02, 654.40, 7868.00, KONPWAY, 12.00,100
2025-08-10T20:26:03.964509,1754871964, 12.02, 653.40, 7858.00, KONPWAY, 12.00,100
2025-08-10T20:26:13.971438,1754871974, 12.02, 654.10, 7858.00, KONPWAY, 12.00,100
2025-08-10T20:26:23.962693,1754871984, 12.02, 653.80, 7854.00, KONPWAY, 12.00,100
2025-08-10T20:26:33.971453,1754871994, 12.02, 654.10, 7852.00, KONPWAY, 12.00,100
2025-08-10T20:26:43.966426,1754872004, 12.02, 653.50, 7858.00, KONPWAY, 12.00,100
2025-08-10T20:26:53.975526,1754872014, 12.02, 653.10, 7862.00, KONPWAY, 12.00,100
2025-08-10T20:27:03.972292,1754872024, 12.02, 653.20, 7858.00, KONPWAY, 12.00,100
2025-08-10T20:27:13.964678,1754872034, 12.02, 653.50, 7848.00, KONPWAY, 12.00,100
2025-08-10T20:27:23.968202,1754872044, 12.02, 653.60, 7852.00, KONPWAY, 12.00,100
2025-08-10T20:27:33.970938,1754872054, 12.03, 652.60, 7848.00, KONPWAY, 12.00,100
2025-08-10T20:27:43.965372,1754872064, 12.02, 653.40, 7844.00, KONPWAY, 12.00,100
2025-08-10T20:27:53.972824,1754872074, 12.02, 653.10, 7852.00, KONPWAY, 12.00,100
2025-08-10T20:28:03.973648,1754872084, 12.03, 652.80, 7854.00, KONPWAY, 12.00,100
2025-08-10T20:28:13.975102,1754872094, 12.02, 652.20, 7854.00, KONPWAY, 12.00,100
2025-08-10T20:28:23.983072,54872104, 12.02, 652.60, 7848.00, KONPWAY, 12.00,100
2025-08-10T20:28:33.971962,1754872114, 12.03, 652.80, 7848.00, KONPWAY, 12.00,100
2025-08-10T20:28:43.974014,1754872124, 12.02, 652.70, 7848.00, KONPWAY, 12.00,100
2025-08-10T20:28:53.972600,1754872134, 12.02, 652.90, 7848.00, KONPWAY, 12.00,100
2025-08-10T20:29:03.975058,1754872144, 12.03, 651.70, 7848.00, KONPWAY, 12.00,100
2025-08-10T20:29:13.973685,1754872154, 12.02, 652.90, 7844.00, KONPWAY, 12.00,100
2025-08-10T20:29:23.963235,1754872164, 12.02, 652.00, 7844.00, KONPWAY, 12.00,100
2025-08-10T20:29:33.973098,1754872174, 12.03, 653.00, 7848.00, KONPWAY, 12.00,100
2025-08-10T20:29:43.962028,1754872184, 12.02, 652.00, 7838.00, KONPWAY, 12.00,100
2025-08-10T20:29:53.973836,1754872194, 12.03, 652.10, 7848.00, KONPWAY, 12.00,100
2025-08-10T20:30:03.973918,1754872204, 12.01, 653.40, 7844.00, KONPWAY, 12.00,100
2025-08-10T20:30:13.972401,1754872214, 12.01, 652.50, 7842.00, KONPWAY, 12.00,100
2025-08-10T20:30:23.972740,754872224, 12.01, 652.50, 7842.00, KONPWAY, 12.00,100
2025-08-10T20:30:33.971880,1754872234, 12.02, 652.50, 7834.00, KONPWAY, 12.00,100
2025-08-10T20:30:43.965291,1754872244, 12.02, 652.20, 7838.00, KONPWAY, 12.00,100
2025-08-10T20:30:53.964487,1754872254, 12.02, 651.90, 7838.00, KONPWAY, 12.00,100
2025-08-10T20:31:03.974711,1754872264, 12.01, 651.80, 7834.00, KONPWAY, 12.00,100
2025-08-10T20:31:13.965784,1754872274, 12.02, 651.50, 7842.00, KONPWAY, 12.00,100
2025-08-10T20:31:23.968346,1754872284, 12.02, 653.00, 7834.00, KONPWAY, 12.00,100
2025-08-10T20:31:33.974250,1754872294, 12.02, 651.50, 7832.00, KONPWAY, 12.00,100
2025-08-10T20:31:43.959996,1754872304, 12.02, 651.60, 7834.00, KONPWAY, 12.00,100
2025-08-10T20:31:53.971327,1754872314, 12.02, 651.40, 7828.00, KONPWAY, 12.00,100
2025-08-10T20:32:03.977015,1754872324, 12.01, 651.40, 7828.00, KONPWAY, 12.00,100
2025-08-10T20:32:13.966670,1754872334, 12.02, 651.20, 7822.00, KONPWAY, 12.00,100
2025-08-10T20:32:23.973806,1754872344, 12.02, 651.60, 7826.00, KONPWAY, 12.00,100
2025-08-10T20:32:33.959923,1754872354, 12.02, 651.30, 7822.00, KONPWAY, 12.00,100
2025-08-10T20:32:43.969565,1754872364, 12.01, 651.60, 7826.00, KONPWAY, 12.00,100
2025-08-10T20:32:53.966305,1754872374, 12.02, 651.20, 7826.00, KONPWAY, 12.00,100
2025-08-10T20:33:03.974021,1754872384, 12.02, 651.80, 7828.00, KONPWAY, 12.00,100
2025-08-10T20:33:13.971346,1754872394, 12.02, 651.00, 7812.00, KONPWAY, 12.00,100
2025-08-10T20:33:23.963460,1754872404, 12.02, 650.90, 7828.00, KONPWAY, 12.00,100
2025-08-10T20:33:33.968959,1754872414, 12.02, 650.10, 7812.00, KONPWAY, 12.00,100
2025-08-10T20:33:43.961095,1754872424, 12.02, 649.60, 7818.00, KONPWAY, 12.00,100
2025-08-10T20:33:53.959376,1754872434, 12.02, 650.50, 7806.00, KONPWAY, 12.00,100
2025-08-10T20:34:03.958612,1754872444, 12.01, 650.70, 7816.00, KONPWAY, 12.00,100
2025-08-10T20:34:13.967744,1754872454, 12.02, 650.00, 7818.00, KONPWAY, 12.00,100
2025-08-10T20:34:23.961541,1754872464, 12.02, 649.60, 7812.00, KONPWAY, 12.00,100
2025-08-10T20:34:33.969620,1754872474, 12.02, 649.50, 7808.00, KONPWAY, 12.00,100
2025-08-10T20:34:43.968530,1754872484, 12.02, 649.40, 7808.00, KONPWAY, 12.00,100
2025-08-10T20:34:53.958835,1754872494, 12.02, 650.00, 7806.00, KONPWAY, 12.00,100
2025-08-10T20:35:03.969031,1754872504, 12.02, 649.40, 7806.00, KONPWAY, 12.00,100
2025-08-10T20:35:13.967077,1754872514, 12.02, 649.30, 7802.00, KONPWAY, 12.00,100
2025-08-10T20:35:23.964962,1754872524, 12.02, 649.80, 7808.00, KONPWAY, 12.00,100
2025-08-10T20:35:33.973032,1754872534, 12.01, 649.20, 7798.00, KONPWAY, 12.00,100
2025-08-10T20:35:43.972545,754872544, 12.01, 649.60, 7796.00, KONPWAY, 12.00,100
2025-08-10T20:35:53.972113,1754872554, 12.01, 649.20, 7806.00, KONPWAY, 12.00,100
2025-08-10T20:36:03.971810,1754872564, 12.01, 648.90, 7786.00, KONPWAY, 12.00,100
2025-08-10T20:36:13.968580,1754872574, 12.01, 649.20, 7792.00, KONPWAY, 12.00,100
2025-08-10T20:36:23.972160,1754872584, 12.02, 649.30, 7802.00, KONPWAY, 12.00,100
2025-08-10T20:36:33.965934,1754872594, 12.01, 648.40, 7782.00, KONPWAY, 12.00,100
2025-08-10T20:36:43.971785,1754872604, 12.01, 648.30, 7792.00, KONPWAY, 12.00,100
2025-08-10T20:36:53.970667,1754872614, 12.02, 648.40, 7782.00, KONPWAY, 12.00,100
2025-08-10T20:37:03.958532,1754872624, 12.01, 648.00, 7790.00, KONPWAY, 12.00,100
2025-08-10T20:37:13.971968,1754872634, 12.01, 647.70, 7780.00, KONPWAY, 12.00,100
2025-08-10T20:37:23.970583,1754872644, 12.01, 647.60, 7786.00, KONPWAY, 12.00,100
2025-08-10T20:37:33.970286,1754872654, 12.01, 648.00, 7782.00, KONPWAY, 12.00,100
2025-08-10T20:37:43.972076,1754872664, 12.01, 648.20, 7776.00, KONPWAY, 12.00,100
2025-08-10T20:37:53.968875,1754872674, 12.01, 647.10, 7790.00, KONPWAY, 12.00,100
2025-08-10T20:38:03.969819,1754872684, 12.02, 647.30, 7770.00, KONPWAY, 12.00,100
2025-08-10T20:38:13.968404,1754872694, 12.01, 646.30, 7782.00, KONPWAY, 12.00,100
2025-08-10T20:40:28.292416,1754872828, 11.07, 645.20, 7146.00, KONPWAY, 12.00,75
2025-08-10T20:40:38.289836,1754872838, 11.07, 646.00, 7146.00, KONPWAY, 12.00,75
2025-08-10T20:40:48.286309,1754872848, 11.07, 644.40, 7128.00, KONPWAY, 12.00,75
2025-08-10T20:40:58.292953,1754872858, 11.07, 644.60, 7130.00, KONPWAY, 12.00,75
2025-08-10T20:41:08.278894,1754872868, 11.06, 645.00, 7144.00, KONPWAY, 12.00,75
2025-08-10T20:41:18.286011,1754872878, 11.07, 644.60, 7134.00, KONPWAY, 12.00,75
2025-08-10T20:41:28.281833,1754872888, 11.06, 644.00, 7128.00, KONPWAY, 12.00,75
2025-08-10T20:41:38.285882,1754872898, 11.06, 643.50, 7124.00, KONPWAY, 12.00,75
2025-08-10T20:41:48.283649,1754872908, 11.06, 644.30, 7124.00, KONPWAY, 12.00,75
2025-08-10T20:41:58.292289,1754872918, 11.07, 644.80, 7140.00, KONPWAY, 12.00,75
2025-08-10T20:42:08.292184,1754872928, 11.07, 644.60, 7136.00, KONPWAY, 12.00,75
2025-08-10T20:42:18.293095,1754872938, 11.07, 644.50, 7130.00, KONPWAY, 12.00,75
2025-08-10T20:42:28.292462,1754872948, 11.06, 644.00, 7134.00, KONPWAY, 12.00,75
2025-08-10T20:42:38.287965,1754872958, 11.06, 644.20, 7120.00, KONPWAY, 12.00,75
2025-08-10T20:42:48.281419,1754872968, 11.06, 643.60, 7110.00, KONPWAY, 12.00,75
2025-08-10T20:42:58.281786,1754872978, 11.06, 642.70, 7110.00, KONPWAY, 12.00,75
2025-08-10T20:43:08.283081,1754872988, 11.06, 642.80, 7110.00, KONPWAY, 12.00,75
2025-08-10T20:43:18.285118,1754872998, 11.06, 642.80, 7118.00, KONPWAY, 12.00,75
2025-08-10T20:43:28.292012,1754873008, 11.06, 643.50, 7120.00, KONPWAY, 12.00,75
2025-08-10T20:43:38.292021,1754873018, 11.06, 643.40, 7130.00, KONPWAY, 12.00,75
2025-08-10T20:43:48.286206,1754873028, 11.07, 644.20, 7134.00, KONPWAY, 12.00,75
2025-08-10T20:43:58.279332,1754873038, 11.07, 644.70, 7128.00, KONPWAY, 12.00,75
2025-08-10T20:44:08.282885,1754873048, 11.07, 644.00, 7120.00, KONPWAY, 12.00,75
2025-08-10T20:44:18.281969,1754873058, 11.06, 643.20, 7114.00, KONPWAY, 12.00,75
2025-08-10T20:44:28.286029,1754873068, 11.06, 643.10, 7114.00, KONPWAY, 12.00,75
2025-08-10T20:44:38.291661,1754873078, 11.06, 643.20, 7110.00, KONPWAY, 12.00,75
2025-08-10T20:44:48.291585,1754873088, 11.06, 642.70, 7108.00, KONPWAY, 12.00,75
2025-08-10T20:44:58.291247,1754873098, 11.06, 642.60, 7108.00, KONPWAY, 12.00,75
2025-08-10T20:45:08.285925,1754873108, 11.06, 643.10, 7110.00, KONPWAY, 12.00,75
2025-08-10T20:45:18.279833,1754873118, 11.06, 643.50, 7128.00, KONPWAY, 12.00,75
2025-08-10T20:45:28.290613,1754873128, 11.06, 644.20, 7124.00, KONPWAY, 12.00,75
2025-08-10T20:45:38.280997,1754873138, 11.06, 644.10, 7128.00, KONPWAY, 12.00,75
2025-08-10T20:45:48.286089,1754873148, 11.06, 644.20, 7128.00, KONPWAY, 12.00,75
2025-08-10T20:45:58.291116,1754873158, 11.06, 644.10, 7120.00, KONPWAY, 12.00,75
2025-08-10T20:46:08.277920,1754873168, 11.06, 643.30, 7120.00, KONPWAY, 12.00,75
2025-08-10T20:46:18.284836,1754873178, 11.06, 643.20, 7118.00, KONPWAY, 12.00,75
2025-08-10T20:46:28.283373,1754873188, 11.06, 642.90, 7110.00, KONPWAY, 12.00,75
2025-08-10T20:46:38.283065,1754873198, 11.06, 642.60, 7108.00, KONPWAY, 12.00,75
2025-08-10T20:46:48.281672,1754873208, 11.06, 642.50, 7100.00, KONPWAY, 12.00,75
2025-08-10T20:46:58.290376,1754873218, 11.06, 642.30, 7100.00, KONPWAY, 12.00,75
2025-08-10T20:47:08.290890,1754873228, 11.06, 642.30, 7108.00, KONPWAY, 12.00,75
2025-08-10T20:47:18.290489,54873238, 11.06, 642.50, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:47:28.284062,1754873248, 11.06, 642.70, 7110.00, KONPWAY, 12.00,75
2025-08-10T20:47:38.280518,1754873258, 11.06, 642.00, 7108.00, KONPWAY, 12.00,75
2025-08-10T20:47:48.283232,1754873268, 11.06, 642.30, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:47:58.286284,1754873278, 11.06, 641.80, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:48:08.283659,1754873288, 11.06, 642.50, 7110.00, KONPWAY, 12.00,75
2025-08-10T20:48:18.289825,1754873298, 11.06, 642.20, 7108.00, KONPWAY, 12.00,75
2025-08-10T20:48:28.290489,1754873308, 11.06, 642.00, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:48:38.290701,1754873318, 11.06, 642.10, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:48:48.287129,1754873328, 11.06, 642.30, 7108.00, KONPWAY, 12.00,75
2025-08-10T20:48:58.280177,1754873338, 11.06, 641.70, 7108.00, KONPWAY, 12.00,75
2025-08-10T20:49:08.280057,54873348, 11.06, 642.40, 7100.00, KONPWAY, 12.00,75
2025-08-10T20:49:18.281355,1754873358, 11.06, 642.40, 7108.00, KONPWAY, 12.00,75
2025-08-10T20:49:28.284200,1754873368, 11.06, 642.70, 7100.00, KONPWAY, 12.00,75
2025-08-10T20:49:38.290254,1754873378, 11.06, 642.50, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:49:48.290501,1754873388, 11.06, 642.20, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:49:58.278871,1754873398, 11.06, 641.90, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:50:08.279622,1754873408, 11.06, 642.20, 7100.00, KONPWAY, 12.00,75
2025-08-10T20:50:18.286925,1754873418, 11.06, 641.80, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:50:28.285361,1754873428, 11.06, 642.60, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:50:38.286106,1754873438, 11.06, 642.90, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:50:48.282689,1754873448, 11.06, 642.50, 7108.00, KONPWAY, 12.00,75
2025-08-10T20:50:58.285217,1754873458, 11.06, 642.80, 7100.00, KONPWAY, 12.00,75
2025-08-10T20:51:08.289335,1754873468, 11.06, 642.80, 7114.00, KONPWAY, 12.00,75
2025-08-10T20:51:18.288928,1754873478, 11.06, 643.10, 7108.00, KONPWAY, 12.00,75
2025-08-10T20:51:28.285359,1754873488, 11.06, 643.10, 7114.00, KONPWAY, 12.00,75
2025-08-10T20:51:38.279428,1754873498, 11.06, 643.10, 7114.00, KONPWAY, 12.00,75
2025-08-10T20:51:48.276722,1754873508, 11.06, 644.10, 7120.00, KONPWAY, 12.00,75
2025-08-10T20:51:58.278268,1754873518, 11.07, 644.10, 7130.00, KONPWAY, 12.00,75
2025-08-10T20:52:08.283318,754873528, 11.07, 643.80, 7118.00, KONPWAY, 12.00,75
2025-08-10T20:52:18.285329,754873538, 11.06, 643.20, 7110.00, KONPWAY, 12.00,75
2025-08-10T20:52:28.289641,1754873548, 11.06, 642.60, 7114.00, KONPWAY, 12.00,75
2025-08-10T20:52:38.277013,1754873558, 11.06, 642.00, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:52:48.276199,1754873568, 11.06, 642.30, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:52:58.285398,1754873578, 11.06, 642.90, 7108.00, KONPWAY, 12.00,75
2025-08-10T20:53:08.281144,1754873588, 11.06, 642.90, 7110.00, KONPWAY, 12.00,75
2025-08-10T20:53:18.279988,1754873598, 11.07, 643.50, 7114.00, KONPWAY, 12.00,75
2025-08-10T20:53:28.282003,1754873608, 11.06, 643.70, 7118.00, KONPWAY, 12.00,75
2025-08-10T20:53:38.284251,1754873618, 11.06, 643.50, 7120.00, KONPWAY, 12.00,75
2025-08-10T20:53:48.288390,1754873628, 11.06, 644.00, 7124.00, KONPWAY, 12.00,75
2025-08-10T20:53:58.285108,1754873638, 11.07, 644.30, 7120.00, KONPWAY, 12.00,75
2025-08-10T20:54:08.279630,1754873648, 11.07, 644.00, 7130.00, KONPWAY, 12.00,75
2025-08-10T20:54:18.274980,1754873658, 11.06, 643.50, 7124.00, KONPWAY, 12.00,75
2025-08-10T20:54:28.276826,1754873668, 11.06, 643.00, 7118.00, KONPWAY, 12.00,75
2025-08-10T20:54:38.284906,1754873678, 11.07, 643.40, 7114.00, KONPWAY, 12.00,75
2025-08-10T20:54:48.281403,1754873688, 11.06, 642.80, 7110.00, KONPWAY, 12.00,75
2025-08-10T20:54:58.285054,54873698, 11.06, 641.90, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:55:08.275251,1754873708, 11.06, 641.90, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:55:18.274471,754873718, 11.06, 642.20, 7100.00, KONPWAY, 12.00,75
2025-08-10T20:55:28.273784,1754873728, 11.06, 642.20, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:55:38.289677,1754873738, 11.06, 642.90, 7104.00, KONPWAY, 12.00,75
2025-08-10T20:55:48.281911,1754873748, 11.06, 642.90, 7110.00, KONPWAY, 12.00,75
2025-08-10T20:55:58.276331,1754873758, 11.06, 643.20, 7118.00, KONPWAY, 12.00,75
2025-08-10T20:56:08.282220,1754873768, 11.06, 644.00, 7118.00, KONPWAY, 12.00,75
2025-08-10T20:56:18.283354,1754873778, 11.07, 643.50, 7124.00, KONPWAY, 12.00,75
2025-08-10T20:56:28.282966,873788, 11.06, 643.60, 7128.00, KONPWAY, 12.00,75
2025-08-10T20:56:38.285390,1754873798, 11.06, 643.00, 7118.00, KONPWAY, 12.00,75
2025-08-10T20:56:48.287566,1754873808, 11.07, 643.10, 7118.00, KONPWAY, 12.00,75
